seqnames	start	end	width	strand	Conc	Conc_WT	Conc_KO	Fold	p.value	FDR
chr8	70629729	70630129	401	*	6.01333067735886	5.83487939435824	6.17211870003093	-0.384127242551558	0.378196626315754	0.414086714323269
chr11	78032040	78032440	401	*	5.23989930159978	4.95142755038154	5.48019052032657	-0.427862068891882	0.378673847164931	0.414562219937846
chr8	70282800	70283200	401	*	4.70348991867912	4.47047422477634	4.90405142925731	-0.449840780985899	0.378755838585449	0.414604979961424
chr19	3389155	3389555	401	*	4.33314906331773	4.03991198964248	4.57673414748395	-0.486822309904004	0.378836620050184	0.414646405964483
chr11	58938791	58939191	401	*	4.76106644317342	4.95334646412831	4.53916062083951	0.431681377905744	0.379128577734644	0.414918934177635
chr19	44294730	44295130	401	*	4.56375900126761	4.80092733340028	4.27978073466417	0.453476546131262	0.379222825725762	0.414975051335261
chr2	121806756	121807156	401	*	4.76928992171033	4.98424319035745	4.51660630367551	0.443828474119493	0.380430854339773	0.416249802895897
chr5	23418527	23418927	401	*	4.52470294849469	4.73127361375333	4.28353148597247	0.451037933472265	0.380864310988406	0.416676860905748
chr10	128590221	128590621	401	*	5.08713203178684	4.83036186813489	5.30503328285108	-0.413034077960024	0.381470578429787	0.417292860885416
chr11	116586819	116587219	401	*	4.26267745832338	3.92242675453801	4.53779892171474	-0.503192180415477	0.381580800985522	0.417366156429628
chr14	31435918	31436318	401	*	5.3011756936626	5.06725642084757	5.50240587094673	-0.401019946502091	0.381628903708429	0.417371497521212
chr6	140731311	140731711	401	*	4.77267622581705	5.01510463975651	4.48111557160112	0.441629739470647	0.382280988565206	0.41803731248717
chr7	19157397	19157797	401	*	4.89755865480468	5.12328163004429	4.62984851843353	0.422886783879788	0.382379733771789	0.418097949392455
chr1	119648639	119649039	401	*	4.64665825787472	4.86397615937872	4.39069832633368	0.446375759222339	0.382648706135545	0.418344679627642
chr3	52196198	52196598	401	*	4.91045940293496	5.12214481210988	4.66228255930848	0.417362804392158	0.382700752114407	0.418354218153591
chr9	78113019	78113419	401	*	5.60814087209075	5.4067469775361	5.78483401730662	-0.380546980834689	0.383431935640672	0.419106078379396
chr5	125243898	125244298	401	*	4.6858016429354	4.4270767496272	4.90510794046704	-0.440875749981335	0.383537619587481	0.419174150334574
chr11	117824621	117825021	401	*	4.56380748728532	4.76506488498105	4.329851410272	0.447995287612869	0.383612468208632	0.419208510296566
chr19	58762752	58763152	401	*	4.74490843756418	4.5108680449853	4.94622819055962	-0.439264732196082	0.383679190021947	0.419233982579989
chr11	82908209	82908609	401	*	4.65820664246541	4.38328252846832	4.88903211795933	-0.444962609268677	0.383785413177891	0.419302606070698
chr1	177573338	177573738	401	*	4.51164553375417	4.2975471460058	4.69803864432627	-0.4793672564492	0.383886019092336	0.419365077644195
chr13	20090471	20090871	401	*	4.81329902023668	5.0423179274542	4.54093610176142	0.429066412125764	0.384250086875887	0.419690569218184
chr19	23758855	23759255	401	*	4.91268460053873	5.15022012320961	4.6281792171505	0.433860619991801	0.384270892930225	0.419690569218184
chr4	45941764	45942164	401	*	4.07442827793338	3.73052783803197	4.35192717752456	-0.524889148066474	0.385091256352467	0.420538987062735
chr5	33983677	33984077	401	*	4.56790098511923	4.34202844728845	4.76315065236174	-0.459219620400523	0.385946319631518	0.421425102745542
chr5	46347330	46347730	401	*	5.6428460642539	5.83279613987266	5.42403916596685	0.37403278395556	0.387457263290822	0.423027110412603
chr17	81064906	81065306	401	*	4.87442310733676	4.54508082220832	5.14237922289143	-0.456924060001815	0.387713470220295	0.423258985068663
chr4	97910906	97911306	401	*	5.03781617616835	5.22178878288391	4.82690654536565	0.399081233535169	0.388871196777538	0.424474866879245
chr13	71105227	71105627	401	*	4.64097022902181	4.38423118489962	4.85884908510256	-0.442340566066288	0.388943656176926	0.424505977362181
chr19	10182718	10183118	401	*	4.92944046380925	4.73574019034366	5.10018563963931	-0.439290565836406	0.389252715705759	0.424795284842413
chr12	108006193	108006593	401	*	4.77901384541441	4.9836173857529	4.54052103592564	0.435310633733488	0.389946412620241	0.425504238042222
chr18	79050748	79051148	401	*	5.20865218828363	4.9836173857529	5.40327588092326	-0.397394045188161	0.391718719478536	0.427376328284239
chr19	60889553	60889953	401	*	4.94276945028718	4.69667185087027	5.15294124954399	-0.409972748437339	0.391750570360577	0.427376328284239
chr15	58078408	58078808	401	*	4.93238036753632	4.69743533012983	5.13436874896928	-0.416368071013698	0.392091878480882	0.427700358126045
chr7	51861595	51861995	401	*	4.37871434529408	4.09409219939962	4.61633117415753	-0.466453618326884	0.39289738630911	0.428530614364928
chr15	102065671	102066071	401	*	5.18227703443976	4.98799232805538	5.35347601538705	-0.44139549024471	0.393222786161356	0.428837091582181
chr17	87745259	87745659	401	*	5.51584455993533	5.73536850334562	5.2568164656686	0.403576948660978	0.393652675961153	0.429257440351948
chr7	41632763	41633163	401	*	4.37067540038021	4.58758987334894	4.11527534560378	0.453969576280876	0.395491582286154	0.431213978789363
chr19	26845562	26845962	401	*	5.42723168033171	5.62487449036363	5.19814857037453	0.411025767967397	0.39563115045901	0.431317455405584
chr1	112379926	112380326	401	*	4.43305150892743	4.14631111303217	4.67214142035695	-0.460148630105811	0.396741121504059	0.432478723373371
chr5	133753789	133754189	401	*	4.6455970085378	4.86465606120711	4.38721641756296	0.432069197652568	0.397899971367322	0.433693004909055
chr6	100163042	100163442	401	*	5.13993263213544	5.3410516206718	4.90616367854099	0.398831356827619	0.398499868489893	0.434297847873479
chr7	34655544	34655944	401	*	4.89494869488158	5.09525132963805	4.66228255930848	0.401963371762749	0.400402624452098	0.436322291168349
chr1	50927079	50927479	401	*	4.91118407239637	5.09351228485548	4.70243370102646	0.403487123331247	0.400494324058218	0.436372976128874
chr6	99968960	99969360	401	*	5.19774820249087	5.38470527929384	4.98290506556311	0.379564708597545	0.401602483655296	0.437531045200721
chr18	37852101	37852501	401	*	5.09752484415116	4.86261539371009	5.29948693681789	-0.392544772222354	0.401821120453405	0.437719860148734
chr15	103352858	103353258	401	*	4.08062677620796	3.65573056886422	4.40843791961992	-0.535259162633302	0.402960311601504	0.438911316166899
chr6	135011333	135011733	401	*	5.64042184307041	5.83383814314336	5.4170004838277	0.364690628951797	0.406101101995337	0.442282433965148
chr1	87186976	87187376	401	*	4.33391906246766	4.09640952932337	4.53779892171474	-0.464532520326434	0.407896889303662	0.444188121335753
chr14	115042039	115042439	401	*	4.56968975596949	4.29250297643087	4.80210668691304	-0.433788331516038	0.408033027460929	0.444286271979952
chr7	30955961	30956361	401	*	5.2640853873093	5.06902738497033	5.43588432162067	-0.38073087604521	0.409222665733654	0.445531373505062
chr10	78412891	78413291	401	*	4.71624842260891	4.51173643329965	4.89533622887844	-0.419753319261486	0.409973592080286	0.446298611060683
chr12	52503839	52504239	401	*	4.780188458384	4.59252340115004	4.94622819055962	-0.453033402712786	0.410244979002021	0.446543706291988
chr4	151156948	151157348	401	*	4.4552616231451	4.25061064384066	4.63445595931987	-0.471987452067069	0.410833613808964	0.447134025532871
chr7	78578067	78578467	401	*	4.37946435824353	4.58758987334894	4.13616952475302	0.439926619877808	0.411294998779562	0.447585733965994
chr4	133369508	133369908	401	*	4.37443798561547	4.14966234122759	4.56886790080446	-0.46109999779143	0.412075177441737	0.448384224062519
chr17	36257448	36257848	401	*	4.39096611880005	4.58594160783654	4.1654606154228	0.442749254317325	0.412979591557212	0.44931770117936
chr1	86059491	86059891	401	*	4.41437083226525	4.09177114127383	4.67785279521015	-0.45854999481397	0.413313276056075	0.449576416289754
chr10	29313290	29313690	401	*	4.68862169163957	4.47047422477634	4.87807483684201	-0.425073111678294	0.413317661090966	0.449576416289754
chr10	19471515	19471915	401	*	5.48979839010603	5.68060000024197	5.26986026733292	0.386146965973427	0.413357046726388	0.449576416289754
chr18	37883454	37883854	401	*	5.45390551620507	5.27273376823398	5.61484330380311	-0.37548244916174	0.414515231860648	0.450785314648455
chr18	49755309	49755709	401	*	5.6076122307606	5.42891676474948	5.76659350830685	-0.358517469969236	0.414863856293965	0.451113642633805
chr8	117626262	117626662	401	*	4.33265771736381	4.03870751444642	4.57673414748395	-0.451917233225025	0.415578090548255	0.451839407838831
chr3	104992702	104993102	401	*	4.96803731002055	5.17392449162261	4.72779753192129	0.39643904820407	0.416700118796299	0.453008335834274
chr15	99596022	99596422	401	*	4.23515794457674	3.65573056886422	4.64741989728865	-0.73978168676446	0.417962869568479	0.4543299675172
chr3	27182635	27183035	401	*	4.95828611808427	4.73201900415828	5.15383040152562	-0.390570398767325	0.418887244500992	0.455283525058648
chr5	35138274	35138674	401	*	4.53415458194194	4.24435484942538	4.77536557255725	-0.42781172866356	0.420776609402479	0.457285585977914
chr6	122874329	122874729	401	*	4.57560552058137	4.34007413221272	4.77802688831193	-0.415955857821505	0.422002727721187	0.458566483808203
chr13	58158576	58158976	401	*	4.7222929443439	4.89216426038228	4.52971688755694	0.403092188222674	0.422083722743719	0.458602892724583
chr5	100322066	100322466	401	*	4.60630846839105	4.38517921794368	4.79800544183327	-0.414019730721309	0.422462967055957	0.458963311155291
chr18	36122177	36122577	401	*	5.54291077244008	5.3637651556568	5.70224816133728	-0.35741756205947	0.422999423715785	0.459494424614549
chr2	155696293	155696693	401	*	3.96857887187991	3.58346567331556	4.27224985081155	-0.514127495195714	0.423978626646276	0.460506309472848
chr11	78019708	78020108	401	*	4.34860963246798	4.03750203281951	4.60438502359258	-0.449388646299134	0.424255502236553	0.460755216497794
chr12	26936846	26937246	401	*	5.41255676621346	5.60838374348749	5.18591086640949	0.370728640165332	0.427303273742058	0.464013011866305
chr10	127164935	127165335	401	*	4.73694548001313	4.50999913365504	4.93299659310382	-0.400393098662882	0.427389491337843	0.464054454446767
chr7	63212395	63212795	401	*	4.97607457913711	4.80234751655033	5.13111212360269	-0.394424805714989	0.428020797310378	0.464687671683679
chr11	69579248	69579648	401	*	5.39161286515515	5.19832484548604	5.56203773436591	-0.357589941182303	0.428784027963441	0.46546395661454
chr11	118909380	118909780	401	*	4.7517778064185	3.99110918412666	5.24724506002964	-0.870290987137038	0.429224548005281	0.465889789826571
chr15	102470160	102470560	401	*	5.16828528606045	4.98861623820485	5.32803650773994	-0.423202853436251	0.429529989692916	0.466168926777309
chr4	149737945	149738345	401	*	5.10897924243864	5.29502726574121	4.89533622887844	0.363404659748035	0.429622438244519	0.466216865504812
chr4	131694234	131694634	401	*	4.75019358138946	4.4660007232113	4.98751142588514	-0.405433469126235	0.431024686755218	0.467685999999454
chrX	95711609	95712009	401	*	4.36073063479379	4.62968236035829	4.02988080308195	0.457490223879368	0.431669277359051	0.468332795355169
chr9	121398762	121399162	401	*	5.20254810446707	5.38517921794368	4.99340042034107	0.357613121980825	0.432183119606157	0.468837607957386
chr16	52452959	52453359	401	*	5.30621695852337	5.46823920791954	5.12366936464304	0.354376926957009	0.432761658620828	0.469412483129433
chr7	139078176	139078576	401	*	4.65059446141283	4.83105779356583	4.44428599687176	0.391103110107403	0.433700586543301	0.470378095715258
chr11	113326341	113326741	401	*	4.62422720808538	4.79737074710826	4.42743343164785	0.399503415425306	0.434780631251893	0.471496525098206
chr4	57143589	57143989	401	*	4.69087968246839	4.42523438475004	4.91513413794441	-0.405769589581622	0.435083447231078	0.47177193464075
chrX	99567953	99568353	401	*	5.44187077647927	5.62687971706932	5.22959740330904	0.351209849314158	0.435682343147212	0.47236829322697
chr9	103758969	103759369	401	*	4.37025211996698	4.54508082220832	4.17127769312621	0.447870685538014	0.436164716213956	0.472838197628893
chr17	48931601	48932001	401	*	5.6292703257706	5.44893866009987	5.78954503806512	-0.339091995810859	0.437016842725848	0.473708794500338
chr3	146945961	146946361	401	*	5.13240279638618	4.95653899274164	5.28913939240723	-0.367434795798713	0.437263397169014	0.473922853699346
chr11	101173794	101174194	401	*	4.54178437343549	4.29351322222787	4.75353834560213	-0.410371265637704	0.437322644641024	0.473933877151651
chr4	48043032	48043432	401	*	4.94902374354693	4.76797523802583	5.10986429935609	-0.37491478685075	0.43850845898903	0.475165640536025
chr14	77639604	77640004	401	*	4.73951028443475	4.92503663293388	4.52655518905707	0.378215412614872	0.438712940475613	0.475333879296869
chr9	75050017	75050417	401	*	4.85994580786334	4.66278427084343	5.03337386162771	-0.380381760710254	0.438828943914372	0.475406227437861
chr16	10784963	10785363	401	*	5.24478469158677	5.45120375456319	5.00381997434919	0.370809399715502	0.439196082315812	0.475750596401997
chr6	146282051	146282451	401	*	4.74731090069622	4.92438460582781	4.54542227377267	0.380602783276392	0.439729399763913	0.476274878142677
chr13	97823938	97824338	401	*	5.1695008188738	5.33909598101376	4.9772797092577	0.36203750209017	0.440322733894924	0.476864039612345
chr14	31251113	31251513	401	*	4.91869322231201	4.69667185087027	5.11105995019326	-0.372498590994266	0.441015430093917	0.477560664769787
chr4	110351717	110352117	401	*	5.04789528044368	5.22284976120176	4.84875785800026	0.354932576154242	0.441380707862157	0.477902623144394
chr19	7416906	7417306	401	*	4.87385939899045	4.70048521321224	5.02861591485502	-0.39150911561431	0.441451111595938	0.477925267341029
chr11	99985769	99986169	401	*	4.73948871379052	4.50912969867847	4.93807999970833	-0.386766264255724	0.441513101356313	0.477938798318341
chr16	20097310	20097710	401	*	4.98469081199572	4.80092733340028	5.14766990182225	-0.371060146404154	0.441607555123441	0.477987464674632
chr19	40589268	40589668	401	*	4.50415256510436	4.24539936741373	4.72347918361549	-0.409740473613919	0.441948646264064	0.478303045721401
chr7	19524071	19524471	401	*	4.64371129282912	4.83175338345898	4.42743343164785	0.385261623011506	0.442217214993025	0.478540076780327
chr7	19405367	19405767	401	*	4.4323024273117	4.25061064384066	4.59365033189712	-0.434308723433923	0.442381512241672	0.478664231228888
chr6	35379879	35380279	401	*	5.28107353855886	5.4484852141386	5.09165345921508	0.344485473759684	0.443237882780984	0.4794995007043
chr17	43953105	43953505	401	*	4.63749918728816	4.82966560684229	4.41574473019901	0.424759347719857	0.443252774442092	0.4794995007043
chr5	135616013	135616413	401	*	4.20142552686358	3.92373228390436	4.43419809921638	-0.440048665346675	0.443639133805466	0.479836493962918
chr6	88935755	88936155	401	*	4.08955451275892	3.72754087400166	4.37870691959766	-0.475464495018709	0.443663669317065	0.479836493962918
chr12	106020110	106020510	401	*	4.24084760352052	4.42338966410893	4.03181674934443	0.458223768959506	0.443789263652048	0.479918579965042
chr6	89680202	89680602	401	*	3.9119394518513	3.0326700082737	4.45430384546109	-0.86153002367686	0.444679253931184	0.480827181190621
chr6	117879394	117879794	401	*	4.68375446262755	4.51347164339646	4.83604374642016	-0.40819192803778	0.446909214882244	0.483184313492816
chr7	24600937	24601337	401	*	5.2695345635533	5.06725642084757	5.44690773110408	-0.347384135103234	0.448213594841208	0.484540320763634
chr6	22356002	22356402	401	*	4.85437432697179	4.66356589089288	5.02286921092548	-0.382829325354249	0.448277738844595	0.484555420195014
chr7	44262704	44263104	401	*	4.92933765142703	4.73276400964477	5.10231082365002	-0.363374331174295	0.449712891731149	0.486052310626492
chr15	74709272	74709672	401	*	4.96611284120953	4.80234751655033	5.11316918751289	-0.377327921963925	0.449878982860152	0.486177410192534
chr17	5429390	5429790	401	*	5.3824027919092	5.19832484548604	5.54562911776629	-0.342565762880041	0.45012745085365	0.486391495232594
chr13	94976219	94976619	401	*	4.97776217897815	4.80092733340028	5.13526941782777	-0.362201852964653	0.450339162570467	0.48656581930443
chr1	38787393	38787793	401	*	4.52719558668381	4.69514367917335	4.33708827482743	0.401688500218222	0.450433710708841	0.486613529960318
chr11	120905349	120905749	401	*	5.2324013128366	5.07079617783098	5.37771379411189	-0.364534438668832	0.450503233720585	0.486634197767303
chr5	141241141	141241541	401	*	5.10217188837529	5.27068322542935	4.91134234588116	0.345642635190411	0.450915951146101	0.487025538554736
chr7	84086487	84086887	401	*	5.038393084305	5.22390995983451	4.82545047534063	0.355173146297115	0.451011442980169	0.487074200946041
chr19	5001941	5002341	401	*	5.59522535201824	5.74900484451456	5.42307677145862	0.322357854516686	0.451811499961572	0.487883669364743
chr12	31967590	31967990	401	*	4.8069300883295	4.62728042817536	4.96666598658332	-0.379731504848264	0.452671318248678	0.488757482147527
chr6	121338157	121338557	401	*	4.73033696248258	4.89283100992258	4.54719007007667	0.372171951138876	0.452861624623415	0.48890829614179
chr11	94211234	94211634	401	*	4.66480725624384	4.47047422477634	4.83604374642016	-0.384682277358823	0.453471750356635	0.489512261702887
chr10	91082622	91083022	401	*	4.93923296341138	4.73201900415828	5.12038846996922	-0.359375959315789	0.454974378770806	0.491079420564399
chr5	76565321	76565721	401	*	5.31169791842768	5.15022012320961	5.45690745420146	-0.359911526045544	0.455309715595708	0.491386446525229
chr3	89688656	89689056	401	*	4.93982267328601	5.09293213711159	4.7685135146659	0.358950842697606	0.455569461252418	0.491611832306917
chr1	180268612	180269012	401	*	4.8664153864555	4.66200222710009	5.04542743274942	-0.364341989271399	0.455861903055942	0.49187244668282
chr1	75142561	75142961	401	*	4.87103093537482	4.69972334668245	5.02413914542325	-0.369675875959725	0.456638122123378	0.492654937475753
chr11	120824031	120824431	401	*	5.25108735217515	5.45120375456319	5.01867259380323	0.356590408396205	0.457409436889484	0.493431962917979
chr11	60104702	60105102	401	*	4.92774925617631	4.77015415638916	5.06981199059579	-0.385669888529966	0.457658522411647	0.49364552115819
chr18	36328577	36328977	401	*	4.54780863757308	4.73127361375333	4.33756618567862	0.391692997397657	0.457765873321335	0.493706169160613
chr4	155770185	155770585	401	*	4.62163065716822	4.42891676474948	4.79160917871184	-0.389924490378872	0.458206296649016	0.494125986235572
chr12	102705280	102705680	401	*	5.2909948196921	5.44667000374589	5.11646652221808	0.349177450919937	0.458982166005616	0.494907411468985
chr5	137741234	137741634	401	*	4.78836539420391	4.62888216054385	4.93196031638069	-0.385875369609321	0.459466309187698	0.495374137303293
chr5	100917377	100917777	401	*	4.62118511739942	4.83383814314336	4.3716763427408	0.38353512661555	0.460069887585205	0.495969513776549
chr8	22859314	22859714	401	*	4.6674366452474	4.89815394209892	4.39266611593987	0.392942732724363	0.460122055543559	0.495970386246696
chr16	88408117	88408517	401	*	4.94101057828154	5.09293213711159	4.77118748862846	0.356544288608869	0.460177867135713	0.495975185594819
chr7	17002282	17002682	401	*	4.74551893014096	4.55016161987388	4.91754992606171	-0.372817940738447	0.460350905928555	0.496106316097763
chr3	122122090	122122490	401	*	4.85761606098842	5.07079617783098	4.60738084771832	0.370435869235453	0.460608205616762	0.496328212635691
chr3	105687473	105687873	401	*	4.99226898173941	5.20101925719329	4.74811942167609	0.365655336192907	0.461552646057704	0.49729040533072
chr7	30973733	30974133	401	*	5.49546511808589	5.66121975920325	5.30816427902878	0.345862854172535	0.462204751663985	0.497937448328771
chr18	23942270	23942670	401	*	4.42338941862991	4.58511676836911	4.2412161933281	0.39490007374116	0.464805635440778	0.500683549520535
chr12	32379391	32379791	401	*	5.1579925991801	5.31698150487944	4.97928749326233	0.334477407785003	0.465416415168071	0.50128555892015
chr4	106474281	106474681	401	*	5.07588882215877	5.21966448259991	4.91618256712062	0.352521802059825	0.465473165122687	0.501290772341896
chr10	79959908	79960308	401	*	4.30154785125896	4.09640952932337	4.48111557160112	-0.409285962613	0.465699036823967	0.501478099755692
chr4	15957799	15958199	401	*	4.85763573748098	4.66200222710009	5.02988080308195	-0.353005168571229	0.466144563009186	0.501901889283054
chr17	47010293	47010693	401	*	4.60484847797115	4.76433637843993	4.4255125279085	0.373044582426734	0.466536934691525	0.502268358786628
chr11	82871119	82871519	401	*	4.46033193027814	4.19562539221392	4.68391754632546	-0.394901723374312	0.467092500472856	0.502810419915992
chr10	86021690	86022090	401	*	4.70496567248837	4.42338966410893	4.94045770039056	-0.386327406827407	0.467367149488417	0.50304999583255
chr5	114667544	114667944	401	*	5.45773767152103	5.29553159402462	5.60353575199823	-0.327795526291111	0.468456511590096	0.504166335944006
chr1	182409072	182409472	401	*	4.33859215606767	4.14966234122759	4.50562087922428	-0.406410709235661	0.468608703953233	0.504273930697167
chr4	149137411	149137811	401	*	4.97080011012562	4.80092733340028	5.12276142243589	-0.351358121913381	0.469320973038269	0.504984137786136
chr8	22593710	22594110	401	*	4.66813986426459	4.82966560684229	4.48622247486569	0.372742062615734	0.469665125337895	0.505298141197421
chr2	37422512	37422912	401	*	4.60839806831585	4.83522631116057	4.33913050970168	0.385262847930786	0.470435505968039	0.506070589409976
chr8	126986445	126986845	401	*	5.00010315232075	4.79879443393745	5.17673075469592	-0.346494431894607	0.471306347995095	0.506950924770398
chr17	35236336	35236736	401	*	4.76140236755371	4.92373228390436	4.57846401211361	0.355869728206849	0.472132928527365	0.507783460384093
chr1	153308205	153308605	401	*	4.43306864948502	4.79808276613899	3.94323209426989	0.685822010989605	0.472236761490449	0.507838575246466
chr5	112091985	112092385	401	*	4.52102757712717	4.69667185087027	4.32099567576131	0.374009267338015	0.473696008952442	0.509351114403043
chr12	104939617	104940017	401	*	4.81625543681399	4.9836173857529	4.6268990354263	0.345151881221845	0.474198624734415	0.509834793927884
chr13	88554511	88554911	401	*	4.44127267376891	4.19670577971791	4.65032776583068	-0.386317360474125	0.474264530042359	0.509848888636209
chr7	80340135	80340535	401	*	5.16698483584917	5.3410516206718	4.96899707614933	0.330304040835931	0.475870225748803	0.51151811777117
chr4	22488067	22488467	401	*	5.23314958920396	5.45301327307863	4.97364798597961	0.375249518087188	0.476525431245523	0.512165396720981
chr4	151141474	151141874	401	*	4.67254634177585	4.89815394209892	4.40499861353128	0.378926139082291	0.477314031315566	0.512955886981351
chr9	121667255	121667655	401	*	4.68662623101014	4.86397615937872	4.48437832255615	0.351451382603885	0.477558049633823	0.513161019841307
chr14	8080091	8080491	401	*	4.7534641991713	4.59005874612247	4.90023035791848	-0.357560789628963	0.480147633649573	0.51588625925166
chr2	83812382	83812782	401	*	4.60140458201598	4.76506488498105	4.41677434929141	0.366765893917486	0.480510893866703	0.516219123603377
chr5	66326391	66326791	401	*	4.50280547959058	4.24435484942538	4.7219148358927	-0.376765287058729	0.481087914887721	0.516770001083157
chr15	77956534	77956934	401	*	4.38398852178101	4.19994209629284	4.54719007007667	-0.38843689982409	0.481130690663629	0.516770001083157
chr3	90490813	90491213	401	*	5.02993796780666	4.83105779356583	5.20469392682821	-0.333111334039598	0.481786431920429	0.517416767466146
chr16	38902069	38902469	401	*	4.7916049157076	4.62728042817536	4.93911189158825	-0.350667936035832	0.48342246561663	0.519116062544178
chr10	78159911	78160311	401	*	4.47143770816347	4.19454419503641	4.70364860862697	-0.382799607822406	0.483961600686114	0.519589451266713
chr1	132650700	132651100	401	*	4.82670358180854	5.04411975138976	4.57060721752526	0.363719663660608	0.483970913756248	0.519589451266713
chr7	141562133	141562533	401	*	4.94996696506564	5.09293213711159	4.79126032214091	0.337438518219664	0.48490553024817	0.520534982837547
chr11	45472087	45472487	401	*	4.40994378629552	4.25061064384066	4.55341704490894	-0.39509848565184	0.486429153161405	0.52211251884847
chr2	30928194	30928594	401	*	4.56543279123018	4.80376630305258	4.27978073466417	0.389963074211648	0.487165722971265	0.52284500852784
chr19	7148103	7148503	401	*	4.87166130193543	5.00958224063979	4.71914787059315	0.34249774469546	0.48735155540964	0.522986328546605
chr7	121734068	121734468	401	*	4.82692179331934	4.66356589089288	4.97364798597961	-0.34463064391754	0.487522938345144	0.52311211284434
chr8	84210329	84210729	401	*	4.89419920742558	5.06902738497033	4.69522546046755	0.329385705266699	0.489205426595591	0.524859105058729
chr19	36538552	36538952	401	*	5.12113003442467	4.89216426038228	5.31868554642278	-0.345217157634481	0.490110834611385	0.525772087296395
chr16	94313385	94313785	401	*	5.62952667096616	5.44712402050573	5.79143476097095	-0.300371002139827	0.490519018464091	0.52615152297098
chr11	29693525	29693925	401	*	4.99027802750718	4.83453239411469	5.13083642451648	-0.34760768849408	0.491034259207932	0.52664569537661
chr5	77407542	77407942	401	*	4.47927092077421	4.70048521321224	4.21788428077417	0.376350548521998	0.491132860671472	0.526692952304765
chr8	84011137	84011537	401	*	4.77607841924531	4.95590105194658	4.57060721752526	0.336451438753783	0.491216189253517	0.526723821854454
chr14	24486909	24487309	401	*	4.51302516616734	4.69819840556718	4.30053537886695	0.356613622925084	0.492828306803505	0.528393800244415
chr5	123251841	123252241	401	*	4.49473871450139	4.24435484942538	4.708026634053	-0.366831576644459	0.494574290418853	0.530206918580691
chr7	3330128	3330528	401	*	4.19492480506507	3.92242675453801	4.42403916596685	-0.397469548053551	0.495795656475725	0.531457282116337
chr5	111720803	111721203	401	*	4.37675393559072	4.14631111303217	4.57540747070037	-0.37628971306341	0.495996387227348	0.531613441892841
chr9	37438082	37438482	401	*	4.42431207395438	4.58676597598371	4.2412161933281	0.359762875459472	0.496076762477658	0.5316405832035
chr8	115428929	115429329	401	*	5.36212549196015	5.50956448166198	5.1978853900239	0.305953682686555	0.496527859568716	0.532064973352762
chr14	11553285	11553685	401	*	4.64643050043477	4.47047422477634	4.80324052461634	-0.348855706316414	0.497014216281811	0.532527048333901
chr15	103315115	103315515	401	*	5.32677516852375	5.14687019193753	5.48671283126864	-0.311485191332571	0.497989828771021	0.53351317688504
chr7	97579541	97579941	401	*	4.64497336585354	4.47047422477634	4.80062535778041	-0.347112879900594	0.498416941192025	0.533911525356782
chr7	120842839	120843239	401	*	4.96965488193085	5.1491043435097	4.76467094330758	0.323007634595693	0.499266826737581	0.534762615994323
chr14	86748839	86749239	401	*	5.26241067276618	5.42891676474948	5.07414946382983	0.311412011677315	0.499385273480017	0.534830163690421
chr10	108161976	108162376	401	*	4.8654845589505	5.07138529386815	4.62522631590842	0.345678031317259	0.500286612839571	0.53573606344996
chr1	11414028	11414428	401	*	4.69714662383755	4.50999913365504	4.86278119303429	-0.337628499064307	0.501224585296029	0.536630189112781
chr5	78993283	78993683	401	*	4.98110459437834	4.79950575085002	5.14237922289143	-0.324989975062756	0.501232712622686	0.536630189112781
chr17	66101455	66101855	401	*	5.48068044745446	5.62527575873469	5.31996200306536	0.295828485631003	0.501717268559577	0.537089420516555
chr15	73833170	73833570	401	*	4.03755399618819	3.23912088574113	4.54854293822008	-0.764242074880939	0.503888787335606	0.539354247317662
chr8	60632569	60632969	401	*	4.87478697092895	5.04111546008677	4.68675284495874	0.31966351508429	0.504096485108871	0.539516763459644
chr9	102039370	102039770	401	*	4.7418336994749	4.59005874612247	4.8791505363113	-0.337988901147352	0.505582640878529	0.541047380647601
chr5	149636183	149636583	401	*	4.7341938933255	4.59170231722306	4.86386835205769	-0.357326882676422	0.506441468265979	0.541906399894134
chr12	70825375	70825775	401	*	4.65537973783605	4.42523438475004	4.85381229467878	-0.34185060277395	0.506627163112327	0.542045038131591
chr15	79243158	79243558	401	*	5.53633264119532	5.38517921794368	5.67314060784281	-0.296537230808846	0.507930014639048	0.5433787693995
chr16	11176154	11176554	401	*	5.01583995710225	4.83105779356583	5.17961959267498	-0.311154943823149	0.50906406380949	0.544528780358434
chr1	182982979	182983379	401	*	4.54085413321746	4.69667185087027	4.36614662384874	0.338029939584741	0.509117775484757	0.544528780358434
chr1	75477239	75477639	401	*	4.85746080332479	4.66121975920325	5.03017648378986	-0.337042644079849	0.509597365051811	0.544981368140126
chr9	42550146	42550546	401	*	4.57581152696218	4.73127361375333	4.40155108872812	0.337394862166363	0.509857349065901	0.54519902778534
chr11	62575284	62575684	401	*	4.83166811206661	5.01449208271229	4.62226735828405	0.323632592202117	0.510371769595418	0.545688682349751
chr7	101108242	101108642	401	*	4.90565688807064	4.77087973182456	5.02891185488917	-0.357992035487181	0.511272982423451	0.546591740425469
chr12	15816894	15817294	401	*	5.09944587229746	5.24539936741373	4.93704736923641	0.319961070493904	0.511544115472529	0.546790451952501
chr19	10602788	10603188	401	*	4.71410897745768	4.86261539371009	4.54854293822008	0.32809078438235	0.511572096240121	0.546790451952501
